rsi,ema_cross,fvg_strength,volume_ratio,oanda_order_imbalance,coinbase_order_imbalance,session_bias,volatility,label
39.469203591839715,0,0.6715629023157831,1.0488082468731768,-0.3193238558002292,-0.21726161722963497,1,0.1294453955261736,0
45.085067801033475,0,1.2494645761130043,1.467576985755399,-0.5184929891809479,0.3097042860501794,2,0.41393400462084196,0
44.118377703017636,0,1.076411891260368,1.2756987521828516,-0.03189649536116305,0.10221244622877251,0,0.3959250567578557,0
28.04727577801822,0,0.9224557119816305,0.9731237246864368,0.1905501111295641,-0.21667946851948847,2,0.25064779008844446,0
54.44180415596864,1,1.4574566746076285,2.932898794201689,0.22632012879571328,-0.031230204644160323,1,0.021417071753054694,0
53.91582908269834,0,0.38542377040936293,0.7610230125309921,0.04617774376960331,-0.31153040139180704,2,0.03491618491558223,0
50.07670184963691,0,0.0034720752426595316,2.0693374391872625,-0.49926961698406885,-0.21404538113201224,0,0.17910189253465666,0
46.481192999372794,1,0.005557976305157479,0.5080647071867476,0.0370136287359912,-0.3432527223633142,1,0.056318638143648625,0
28.769438869243785,0,0.39333244507928006,1.502016093841666,-0.44776440487366104,0.286966238955523,2,0.16022101008782824,0
43.69032015851961,0,0.28570575132725257,2.0509111870047407,-0.42809647741735896,-0.021277746266248603,1,0.16455308247464853,0
44.85928225209846,1,0.300051650132591,0.38534758434636784,-0.2990459664769679,-0.28247965150456034,1,0.1769073235000684,0
37.96584096167572,0,0.2557502067010221,1.0719455693801199,0.314943357413526,0.1552122987851339,1,0.1687203567291095,0
47.580714325009865,0,1.2488489090937718,1.430046584939574,0.16357660370446317,0.000450994921375532,0,0.0953681492849901,0
56.060762852218076,0,0.2224958079183568,1.134261526876574,0.09677720936478017,0.3151516443800165,2,0.04720648285363267,0
78.29278851815795,0,0.9697596035209132,1.2081351444544057,-0.25878425425105045,0.04000101267899859,2,0.146187592459413,0
52.61866719247759,0,1.165825696294416,1.0704847477753088,-0.1163326150654179,-0.4311563073595666,0,0.13670454276591287,0
53.86325586084146,0,0.3460756083472816,0.5786115566432461,-0.4110367518471187,-0.14902309879979897,2,0.06437015334645445,0
48.883311263507494,1,0.29614261778616585,3.2674922546013194,0.40929039806762896,-0.3471584657863846,2,0.010507923562948553,0
21.21843177051438,1,0.7156889704367017,0.7774243554731267,0.6591774022710875,0.1689023713790354,1,0.0460259065896904,1
49.602291868261744,0,0.6154519524491971,1.2424442631981758,0.1669795242219377,0.3253382510404728,0,0.16004919889383662,0
50.9034531491154,0,0.19914678006821787,0.7236699660364155,0.21952626330310832,-0.46319439194363965,0,0.1534100856698266,0
86.94863168727929,1,0.054097891128794,0.3204812216894841,-0.04768804176341079,-0.037348816112429455,1,0.028690822141043522,1
47.114585528283165,0,0.15384199192594597,0.6298607996955254,-0.48583570909750917,0.3458252673264793,1,0.1863073696529879,0
54.523210135004184,0,0.07022247863043658,0.4849044847314975,-0.25318943718815784,-0.4677308323012991,1,0.10986115933786414,0
49.47932345442135,0,0.17458889879277267,1.7259606078669667,-0.13961536468005178,-0.1305047472209573,0,0.2120728235316326,0
32.46982943570702,1,0.15178485127508284,0.7382786079897427,-0.11557680315382654,-6.89096128299615e-05,2,0.43786052907184336,0
67.14234221772531,0,0.5076571065726033,0.7733328951627209,-0.18461808857108516,0.3202330754135298,1,0.07379216114876272,0
61.27899549030161,1,1.544977835063178,0.5873318091185349,0.01432599257147012,0.16340676968741602,2,0.08532980277424182,0
61.865479205645705,0,0.5787732434296954,1.0481405603300238,-0.25505072655960465,0.2247104393631812,0,0.22590564657718126,0
36.35918817807892,0,1.3062523522065124,0.6989128251552116,0.6503172361858884,0.18073799425874823,0,0.595796731711787,0
71.04191466404149,0,0.7665446836038621,1.642430842756282,-0.40961220449887575,-0.11193944810471428,1,0.1331541958335389,0
28.972234058115788,0,0.6507516975066495,1.163019524617255,0.2661928632067652,0.49302214132439276,0,0.03709406071089782,0
58.80285640700406,1,0.2672705975072662,0.7513280591333222,-0.07855641304856628,-0.20127276249630216,1,0.5466892869007076,0
82.85683438714968,1,0.1963690971198527,1.5297686669769877,0.13883942857855455,-0.8335232087878144,0,0.12689162341868024,0
35.14195512303968,0,0.9363027102446695,1.0039781534407386,0.15243446015328746,-0.540162316640342,1,0.12349645151577265,0
41.50553405595842,1,1.179013135981338,1.0108064249816742,0.04711296903619656,-0.03506727426645417,1,0.15522248451821952,0
51.49477047631462,1,0.30063279368807916,0.4812745162281408,-0.3400112242798872,-0.09946342457160043,1,0.058205373599743586,0
42.44786518825701,0,0.004552208953470692,0.9650811707703666,-0.09961192511102772,-0.1609093574256733,0,0.3071384618114352,0
26.74004853400801,0,0.7863868159958702,1.174417546584151,0.05072858165980291,0.045061313650902025,2,0.20491087609520006,0
51.02844462209041,0,0.16778451065210512,1.947961441433577,0.03193015058523583,0.3601283811541951,2,0.619642782293234,0
34.06544429410843,0,0.004968537304061217,0.6866388509916691,-0.30693959243460783,0.13620845088639497,0,0.04560310920887251,0
57.10388645952772,0,0.8173485251110987,3.1238128146388036,0.38736373771246996,0.19456506107245894,2,0.19306178250607425,0
36.20863648649295,0,0.3642982635021957,1.3210596218723998,-0.7480720277753042,-0.3239362731720348,0,0.14539626730661254,0
73.24901607526309,0,0.5779259500280489,0.46780397014897634,-0.07503746632939141,-0.15583475677532635,1,0.4502906628353529,0
38.251200614956446,1,1.2307307507636527,0.6553413349368831,-0.2763956265556856,0.21010671853712057,0,0.006167496349215367,0
45.16907725691487,1,0.3895419277750114,2.035007658154597,0.05464962490775764,0.032403617985354446,1,0.28609173997123455,0
62.202758260545046,0,0.3497779086161423,1.8619318383178292,0.30501775680132787,0.14311863946658807,0,0.19513369962211802,0
31.53703525349067,0,0.17171165466777671,1.0090877862220777,-0.4220907033531235,0.1841171638039948,1,0.18706877692677804,0
53.41189901906194,0,0.18206118539575467,1.0778397985123502,0.7060815696865335,0.04985702130935776,2,0.4164032669089255,0
69.60714131423643,0,0.7961480040719449,0.5586092106124056,0.0605545910873586,0.47457185299669963,2,0.17822116295942958,0
25.88775148158159,0,0.29803677426316183,1.93618853930567,0.11451719702864055,-0.15946081646233354,2,0.2517018184895851,0
52.769507877984566,0,0.08928004515850395,0.6102518468156937,-0.4319263006042239,-0.24572748153409346,1,0.20752641166250807,0
53.89824191372635,0,0.04964988401948474,1.525573729787234,-0.013970156500042715,-0.5294906410393425,0,0.01440765178039708,0
61.72734307665966,0,0.3202015805102801,1.9660396400861526,0.2915024464553676,0.22458098730017956,0,0.0239437389473446,0
31.445739336828773,0,0.3127022338077025,1.0243699873292857,0.06297647166560326,-0.17101627845934278,0,0.08264819879614076,0
30.193150803735854,0,0.5298760291905755,1.6222363870143088,0.04205867211807514,0.3798017758488747,1,0.22521827812070727,0
57.829123484253465,1,0.31844720621706246,2.5188938431190597,-0.015557870603516445,0.07438573385255359,1,0.0053610729065093135,0
54.45477009849779,1,0.07743629758434722,1.1433749824045765,-0.41340002749902643,-0.10164985919137323,1,0.2962049346825243,0
53.75739275518815,0,0.3544380010357191,0.91608061712765,-0.415112601319036,-0.31639134477853575,1,0.04538257452091457,0
55.19672314245464,0,1.186446935771515,0.9671260612623964,0.3507981379922129,0.2539534761423063,0,0.1639778729585899,1
39.79962917632264,0,0.08684431099184658,0.6897031775992619,0.2646860117829282,-0.01616622826329898,0,0.044918138323821424,0
53.48380545741505,0,0.5851959069208474,0.6819548017910799,0.3090813517401849,0.08034067090740449,1,0.03870917560930197,0
54.39608709948022,0,0.4505277707147684,1.247577139388336,-0.24684601314138593,0.18133240136741277,1,0.08135057724776919,0
39.28472872960448,0,0.6903266046130185,0.9212950727097062,-0.04727032835067559,0.07972589019425762,2,0.5089535146530523,0
77.98661766717134,1,0.08161269150488362,1.17796054142604,0.3695400558003434,-0.2549455130404702,0,0.05432106148656849,0
57.10749381367681,0,1.4202653893502366,0.4747494561093623,-0.368596597427892,0.1563804104043711,1,0.00994793686177023,1
32.13044754196027,1,0.4850652483667462,0.9547465058915321,0.3389647222659799,0.24606022253270846,2,0.4278286689972037,0
59.84830412950745,0,0.9388912089715792,1.6737371239275776,-0.17595587778716784,0.1080687108549404,0,0.11558217823987722,0
35.379774946590175,0,0.14158398065330896,0.5715163778583398,-0.2565699901303514,0.1897045120553611,2,0.19407353891203555,0
61.806269056136784,0,0.6724090379913022,1.0082974415934858,-0.009574889941953641,0.2176632939674,0,0.4339228710591292,0
67.37893368511106,0,0.7594118807164515,0.39561860304648794,-0.33510057273353905,-0.11881885607888887,2,0.2818303898792361,0
37.68976522472434,0,0.2532800938325026,0.52062200897863,-0.5690680783491177,-0.13006718629138994,0,0.3184227964908804,0
64.45064193866483,0,0.2422163774012283,1.4975500066001837,0.022808905994687132,0.6680360902573372,1,0.13082125239156173,0
56.191713904047475,0,0.5361745014945352,0.8567217033607056,0.1602797311144166,0.39772798900031253,2,0.23252907280770924,0
62.33090239991735,0,0.04903120683198071,2.4868987014497477,0.3645870517912664,-0.014461766148750409,0,0.6635547245733342,0
78.4518947398092,0,0.6651917574397328,1.2413773821646263,0.18209241395144582,0.20484868673857812,0,0.44107183414166073,0
46.31917825995694,1,0.021916783126471738,1.3038192376279514,0.5896191554498117,-0.2813054492518753,0,0.18957044920341204,0
38.693957534637654,0,0.10572503190555496,0.5837741940502184,0.4083224927209449,-0.17966437873057195,0,0.01784769608216829,0
36.65728355561715,0,0.5455360297525215,0.8248508569684356,0.22142362550598446,-0.374072895480881,1,0.7794412328392357,0
37.762845725518424,0,0.05174982800578059,0.693282239274952,0.14058564760679773,0.08569841447993189,2,0.05110414724628905,0
48.843474358788434,1,1.7849635108216821,0.5870056289923141,0.3690306549219693,0.08920955046277688,0,0.08949434302366882,0
55.117279622249654,0,1.0139797285123673,1.3936783725984456,-0.6639066333985596,0.3251478316005326,0,0.03024661337507591,0
54.150361989950284,0,0.4921540919491429,1.5407324694834006,-0.144017112378885,-0.06361018029706658,0,0.03645151165287925,0
62.40774873554036,0,0.8547878663733212,1.2207538735973806,-0.5575443140882131,0.31997637183216415,0,0.317709754578815,0
50.19502837816861,0,1.0927569268114619,0.6609787442458068,0.19892928971582985,0.19587399849756176,2,0.027454583745938038,0
71.80301115735975,0,0.15019838102483696,1.1798236964760125,-0.22282916322326957,0.7377693615652839,0,0.04199004981847668,0
46.03014750143066,1,0.9466024558956918,0.3842971487653288,0.9058959427014128,0.5001347924599604,1,0.03762553345147156,0
90.80253749884429,1,0.10832843248753353,1.937705680627042,-0.1553777394512341,0.44764701832206716,0,0.0924663358326569,0
59.385010216475095,0,0.26665685135742767,0.5225288466232916,0.03190894946475694,0.25070478500166915,0,0.23728301512802685,0
37.14263665375576,0,0.40851648525346723,0.5710779914248765,-0.12067996025629979,-0.2682676165998345,0,0.20647333876168955,0
33.93661252908332,0,0.6256911464129704,1.059340065776837,-0.1466493714431632,0.08783820522953768,0,0.25797552072035773,0
57.23708622864778,0,0.015302453236015388,1.107471822439595,-0.3739565651493896,0.6742665671314111,0,0.25951892559818274,0
46.64805822011223,1,0.1716040246234569,0.9642792969325872,-0.3840448229822925,0.15208642241376094,2,0.0006010433799644046,0
60.71000741138138,0,0.46890927344387884,0.5740355386865237,-0.6538479006818956,-0.24653356906868157,1,0.23074455772508062,0
57.09856436860317,0,0.22109204633412655,1.7623955592786478,0.1636386908410315,0.1007908403703957,1,0.23076534974396773,0
48.90756631014691,0,0.7458831206659113,0.4304282651238825,-0.12739402995839424,-0.2968814502224423,0,0.012824894840359589,0
37.29809422897392,1,0.5272768807444214,0.47633471208033146,0.5800884678127939,-0.2568582596060378,0,0.11141622639126328,0
27.277291629712032,0,0.13354866882420147,0.9479141063223208,-0.37324205522017384,0.12386977862635679,0,0.01638244384371398,0
43.302275718994686,0,0.07887046329073642,0.5314655016023783,0.4428943560464836,0.22186377736421856,0,0.042349251087230026,0
62.84598191485209,0,0.49583994587411423,1.8428488054689856,0.4716778006054563,-0.23937659103219988,0,0.1345712373656298,0
53.21140616195306,0,0.29934352433996536,0.5548223438187811,0.3831129499501444,-0.16786694046665235,2,0.002416958449667527,0
31.31391831932018,1,0.09253689501862097,2.1782320817366956,0.07043919313965522,-0.42791252735045454,0,0.019964057146384703,0
52.59771388776773,0,0.19754026150997658,1.6779303222295159,-0.10146171756582048,-0.03878820316080182,0,0.017749022216208086,0
55.77976069593255,0,0.18051847061466547,1.8543382015743273,0.38282030908118536,-0.5838081956582557,1,0.02660210081147832,0
36.74213845698301,0,0.057218554200537744,2.569093187923372,-0.2374389428513046,-0.08974350049748446,1,0.010212861980980113,0
52.305876589182915,1,0.3958311665953704,1.0414499887134188,0.08121227863371618,0.023873106188882984,1,0.1893896957168601,0
50.87313077669,0,0.7212178709127025,0.6026086500090345,-0.013124383806638084,-0.5267368152018054,0,0.03934821348122759,0
32.85544553254066,0,0.4283826379631418,0.9497999097526627,-0.26742505880880574,-0.30217737511157605,1,0.3969761747726328,0
55.36681040522425,0,0.8751879472313285,0.7532690561608453,0.08341409168529113,-0.018027503297906564,2,0.43221756225645314,0
58.41176789552352,0,0.06823559606781981,0.7014570296588329,0.2225514754779037,-0.05897309611512506,0,0.2349046712195059,0
66.24576864762915,1,0.2860065344156208,1.0783442020377305,-0.27924846283169286,-0.04510887825256195,2,0.013432342451885501,0
65.80703078052355,1,0.4700549645633271,0.855685730854479,0.13803605613475506,0.08640386885101772,1,0.4443923366315784,0
29.334959480643633,0,0.5635082904616746,0.6865303519450677,-0.668708456219944,-0.5015048740306595,1,0.10849224469544244,1
35.93262440127316,0,0.5950124425627363,0.884527923299681,-0.3147466023180701,0.21259802018261986,1,0.03996220397520541,0
57.7255290081299,1,0.6527544454774494,1.3158584049635311,-0.13720371686338673,-0.09561822700861525,2,0.301718348346039,0
57.706789263683135,0,0.5269578346676372,1.6131819633621531,0.10720117108983489,-0.1788591906263076,1,0.08514171927108062,0
57.72571529459072,0,0.04948387921616599,0.448672544619905,0.2607944248902164,-0.5594566415071816,2,0.14107337811938955,0
107.79097235982081,0,0.594223113290763,0.8593314780233632,0.024846867349151282,-0.08027315045027347,0,0.27176745412181164,0
58.56335766039751,0,0.6450970772333737,0.9317678318953692,0.16997872034699907,0.15360907697349144,2,0.021321221888240205,0
67.03348460270898,0,2.516435415782356,0.5536292660430541,-0.04817457098082743,0.042471640629770484,1,0.03715841441035602,0
64.31002645239803,1,0.591044402198474,0.9419031088713685,0.12142444287248952,0.05124385628024734,2,0.6919337562203757,0
59.77086876958697,1,0.580505184295106,1.0768044416602258,0.10557271998861253,-0.10171309922406864,0,0.25003449299101366,0
45.27096133039482,0,0.3616107467145628,1.296174550178178,-0.15270618769027675,-0.01816455656177939,0,0.05256554820479431,0
61.38453830739901,0,1.0121847505010768,1.03933284572851,-0.10661396296418157,-0.3322383984349404,2,0.1705628849171587,0
38.40762178193643,0,2.8777635082347444,0.643730766328318,0.18003815170536555,-0.001429811607896655,0,0.04164795324644209,0
46.44772089889987,0,0.7548978153229261,2.7346816041237783,0.5436263425924204,-0.1473304556030802,2,0.4011828179556889,0
42.71954678256345,0,0.4740202026530679,1.51370968926167,0.362045574392796,-0.3374397604122145,2,0.11906446107805402,0
51.22811209079484,0,0.04112309804058822,1.318322206348257,-0.33873481683522005,0.2264157717856378,0,0.3288792320957848,0
84.71987850010262,1,0.6486641893127164,1.6527087830344187,-0.3376745217677732,-0.47250002855759665,1,0.7145107453193753,1
21.99102211112378,1,0.6164632542371462,1.1300982613665251,-0.16068940463047904,0.1572856796537311,0,0.7913508222167243,0
60.2939028556177,0,0.7470915857992142,1.9024650552147717,0.029676401363278326,0.17614444276092292,0,0.029610986300439936,0
25.809261932155223,0,0.06651169706708347,1.028844137126893,0.014476877092295807,-0.15817164902514305,1,0.5793800926108238,0
42.9210220131585,0,0.5302718408029088,1.0008741119504607,0.3720840830785046,0.3091226892613586,0,0.06302143366566716,0
66.33425895451049,1,0.17529240962019096,1.373846183258532,0.38853399175403264,-0.16450203362550345,1,0.08913942255225082,0
50.96420028643194,0,0.7141235878106312,2.1993871934826164,0.00169967532465293,-0.18334680645381,2,0.013012810154592845,0
33.83382833106041,0,0.1374645057868806,2.129791968636264,-0.06830897290826221,-0.3601065718576458,0,0.20746436313398564,0
39.27044436110047,0,0.5759727946276845,1.3450400628691377,0.15502392968627982,-0.002533034562738436,2,0.20663078978484176,0
60.19396623402014,1,0.17477373597093396,1.2947348553544964,0.3189603960154531,-0.28759732302554597,0,0.30015165240639446,0
39.04450052424295,1,0.004517492827520013,1.4162622820397432,0.1657310429932644,-0.23749387286455173,0,0.5847198975951982,0
53.246878843729625,0,0.5016845718822351,1.6369102265649027,-0.12946374101721253,-0.01961226242704072,0,0.11178152006092668,0
50.68357759855721,1,0.06010685294853521,1.9143267030370943,-0.18367615851219685,-0.007052214588741056,0,0.10465866240043371,0
